armLemma	armForm	pos	pos_coarse	feats
այգի	այգւոյ	N	Nb	NUMBs|CASEg
այգի	այգւոջ	N	Nb	NUMBs|CASEl
այդ	այդ	P	Pd	NUMBs|CASEa
այդ	այդ	P	Pd	NUMBs|CASEn
այդ	այդմանէ	P	Pd	NUMBs|CASEb
այդ	այդմիկ	P	Pd	NUMBs|CASEd
այդ	այդորիկ	P	Pd	NUMBs|CASEg
այդպէս	ա՛յդպէս	D	Df	INFLn
այդպիսի	այդպիսեա՛ցʻ	A	A-	NUMBp|CASEg
այդր	այդր	D	Df	INFLn
այժմ	այժմ	D	Df	INFLn
այլ	Այլ	C	C-	INFLn
այլ	Այղ	C	C-	INFLn
այլ	ա՛յլ	A	A-	NUMBs|CASEa
այլ	ա՛յլս	A	A-	NUMBs|CASEa
այլ	ա՛յլքʻ	A	A-	NUMBp|CASEn
այլ	այլ	A	A-	NUMBs|CASEa
այլ	այլ	A	A-	NUMBs|CASEn
այլ	այլո՛ցʻ	A	A-	NUMBp|CASEd
այլ	այլո՛ցʻ	A	A-	NUMBp|CASEg
այլ	այլոցʻ	A	A-	NUMBp|CASEb
այլ	այլոցʻ	A	A-	NUMBp|CASEd
այլ	այլոցʻ	A	A-	NUMBp|CASEg
այլ	այլում	A	A-	NUMBs|CASEd
այլ	այլս	A	A-	NUMBp|CASEa
այլ	այլքʻ	A	A-	NUMBp|CASEn
այլ	այղ	A	A-	NUMBs|CASEa
այլ	այղ	A	A-	NUMBs|CASEn
այլ	այղոցʻ	A	A-	NUMBp|CASEd
այլ#1	այղքʻ	A	A-	NUMBp|CASEn
այլ#2	Այղ	C	C-	INFLn
այլ#2	այլ	C	C-	INFLn
այլ#2	այղ	C	C-	INFLn
այլազգի	այլազգի	N	Nb	NUMBs|CASEn
այլակերպ	այլակերպ	A	A-	NUMBs|CASEn
այն	ա՛յն	P	Pd	NUMBs|CASEa
այն	ա՛յնմանէ	P	Pd	NUMBs|CASEb
այն	ա՛յնմիկ	P	Pd	NUMBs|CASEd
այն	ա՛յնորիկ	P	Pd	NUMBs|CASEg
այն	ա՛յնոցʻիկ	P	Pd	NUMBp|CASEd
այն	ա՛յնս	P	Pd	NUMBp|CASEl
այն	այն	P	Pd	NUMBs|CASEa
այն	այն	P	Pd	NUMBs|CASEn
այն	այնմ	P	Pd	INFLn
այն	այնմ	P	Pd	NUMBs|CASEb
այն	այնմ	P	Pd	NUMBs|CASEd
այն	այնմ	P	Pd	NUMBs|CASEl
այն	այնմանէ	P	Pd	NUMBs|CASEb
այն	այնմիկ	P	Pd	NUMBs|CASEd
այն	այնմիկ	P	Pd	NUMBs|CASEl
այն	այնոսիկ	P	Pd	NUMBp|CASEa
այն	այնոսիկ	P	Pd	NUMBp|CASEl
այն	այնորիկ	P	Pd	NUMBp|CASEa
այն	այնորիկ	P	Pd	NUMBs|CASEg
այն	այնոցʻիկ	P	Pd	NUMBp|CASEd
այն	այնոցʻիկ	P	Pd	NUMBp|CASEg
այն	այնոքʻիկ	P	Pd	NUMBp|CASEn
այն	այնցʻ	P	Pd	NUMBp|CASEb
այն	այնցʻանէ	P	Pd	NUMBp|CASEb
այն	այնւ	P	Pd	NUMBs|CASEi
այն	այս	P	Pd	NUMBs|CASEa
այնպէս	Այնպէս	D	Df	INFLn
այնպէս	այնպէս	D	Df	INFLn
այնպիսի	այնպիսի	A	A-	NUMBs|CASEa
այո	այո՛	I	I-	INFLn
այպն	Ա՛յպն	N	Nb	NUMBs|CASEa
այպն	այպն	N	Nb	NUMBs|CASEa
այս	ա՛յս	P	Pd	NUMBs|CASEa
այս	ա՛յս	P	Pd	NUMBs|CASEn
այս	այս	P	Pd	NUMBs|CASEa
այս	այս	P	Pd	NUMBs|CASEn
այս	այսըւ	P	Pd	NUMBs|CASEi
այս	այսմ	P	Pd	NUMBs|CASEb
այս	այսմ	P	Pd	NUMBs|CASEl
այս	այսմանէ	P	Pd	NUMBs|CASEb
այս	այսմիկ	P	Pd	NUMBs|CASEd
այս	այսմիկ	P	Pd	NUMBs|CASEl
այս	այսոսիկ	P	Pd	NUMBp|CASEa
այս	այսոսիկ	P	Pd	NUMBp|CASEl
այս	այսորիկ	P	Pd	NUMBs|CASEg
այս	այսոցʻիկ	P	Pd	NUMBp|CASEg
այս	այսոքʻիկ	P	Pd	NUMBp|CASEn
այս	այսր	P	Pd	NUMBs|CASEg
այս	այսցʻ	P	Pd	NUMBp|CASEg
այս	այսցʻանէ	P	Pd	NUMBp|CASEb
այս	այսքʻ	P	Pd	NUMBp|CASEn
այս#2	այս	N	Nb	NUMBs|CASEa
այս#2	այս	N	Nb	NUMBs|CASEn
այս#2	այսոյ	N	Nb	NUMBs|CASEd
այս#2	այսոցʻ	N	Nb	NUMBp|CASEb
այս#2	այսոցʻ	N	Nb	NUMBp|CASEd
այսաւր	այսաւր	D	Df	INFLn
այսուհետեւ	այսուհետեւ	D	Df	INFLn
այսչʻափʻ	այսչʻափʻ	A	A-	NUMBs|CASEa
այսպէս	ա՛յսպէս	D	Df	INFLn
այսպէս	այսպէս	D	Df	INFLn
այսպիսի	այսպիսի	A	A-	NUMBs|CASEa
այսր	ա՛յսր	D	Df	INFLn
այսր	այսր	D	Df	INFLn
այտի	այտի	D	Df	INFLn
այր	Այր	N	Nb	NUMBs|CASEn
այր	Արքʻ	N	Nb	NUMBp|CASEn
այր	այր	N	Nb	NUMBs|CASEa
այր	այր	N	Nb	NUMBs|CASEn
այր	այր	N	Nb	NUMBs|CASEv
այր	առ̄ն	N	Nb	NUMBs|CASEd
այր	առ̄ն	N	Nb	NUMBs|CASEg
այր	առ̄ն	N	Nb	NUMBs|CASEl
այր	առ̄նէ	N	Nb	NUMBs|CASEb
այր	արա՛նցʻ	N	Nb	NUMBp|CASEd
այր	արանցʻ	N	Nb	NUMBp|CASEd
այր	արս	N	Nb	NUMBp|CASEa
այր	արս	N	Nb	NUMBp|CASEl
այր	արքʻ	N	Nb	NUMBp|CASEn
այր#2	այր	N	Nb	NUMBs|CASEa
այրեմ	այրեսցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
այրի	այրեացʻ	N	Nb	NUMBs|CASEg
այրի	այրի	N	Nb	NUMBs|CASEa
այրի	այրի	N	Nb	NUMBs|CASEn
այրի	այրի՛	N	Nb	NUMBs|CASEn
այրի	այրիքʻ	N	Nb	NUMBp|CASEn
այրի	այրւոյ	N	Nb	NUMBs|CASEg
այցʻ	ա՛յցʻ	N	Nb	NUMBs|CASEa
այցʻ	այցʻ	N	Nb	NUMBs|CASEa
այցʻելութʻիւն	այցʻելութʻեան	N	Nb	NUMBs|CASEg
անանուխ	անանուխ	N	Nb	NUMBs|CASEa
անապատ	անապա՛տս	A	A-	NUMBp|CASEl
անապատ	անապատ	A	A-	NUMBs|CASEa
անապատ	անապատի	A	A-	NUMBs|CASEl
անապատ	անապատս	A	A-	NUMBs|CASEa
անառ̄ակութʻիւն	անառ̄ակութʻեամբ	N	Nb	NUMBs|CASEi
անարատ	անարատքʻ	A	A-	NUMBp|CASEn
անարգեմ	անարգել	V	V-	MOODn
անարգեմ	անարգեցʻի՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
անարգեմ	անարգեցʻին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
անարգեմ	անարգէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
անաւրէն	անաւրէնս	A	A-	NUMBp|CASEl
անգամ	անգամ	D	Df	INFLn
անգամ	անգամ	N	Nb	NUMBs|CASEa
անգոսնեմ	Անգոսնեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
անգոսնեմ	անգոսնեի՛ն	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
անդ	Ա՛նդ	D	Df	INFLn
անդ	ա՛նդ	D	Df	INFLn
անդ	անդ	D	Df	INFLn
անդ#3	ա՛նդքʻ	N	Nb	NUMBp|CASEn
անդ#3	անդէ	N	Nb	NUMBs|CASEb
անդ#3	անդի	N	Nb	NUMBs|CASEl
անդամալոյծ	անդամալոյծ	A	A-	NUMBs|CASEa
անդամալոյծ	անդամալոյծ	A	A-	NUMBs|CASEn
անդէն	անդէն	D	Df	INFLn
անդունդքʻ	անդունդս	N	Nb	NUMBp|CASEa
անդստին	անդստին	D	Df	INFLn
անդր	ա՛նդր	D	Df	INFLn
անդր	անդր	D	Df	INFLn
անդրանիկ	անդրանիկ	N	Nb	NUMBs|CASEa
անդրէն	անդրէն	D	Df	INFLn
աներեւոյթʻ	աներեւոյթʻ	A	A-	NUMBs|CASEn
անիծիչʻ	անիծիչʻս	N	Nb	NUMBp|CASEa
անիրաւ	անիրաւ	A	A-	INFLn
անիրաւ	անիրաւ	A	A-	NUMBs|CASEn
անիրաւ	անիրաւս	A	A-	NUMBp|CASEa
անիրաւութʻիւն	անիրաւոթʻեան	N	Nb	NUMBs|CASEg
անիրաւութʻիւն	անիրաւութʻեան	N	Nb	NUMBs|CASEg
անկանիմ	անկա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
անկանիմ	անկանեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
անկանիմ	անկանել	V	V-	MOODn
անկանիմ	անկանէ՛ր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
անկանիմ	անկանի	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
անկանիմ	անկանիցʻի	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICp
անկանիմ	անկանիցʻին	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICp
անկանիմ	անկարո՛ւքʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICp
անկանիմ	անկաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
անկանիմ	անկեա՛լ	V	V-	NUMBs|MOODp|CASEn
անկանիմ	անկեալ	V	V-	NUMBs|MOODp|CASEn
անկանիմ	անկելոյ	V	V-	NUMBs|MOODp|CASEg
անկանիմ	անկցʻի	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICp
անկանիմ	անկցʻին	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICp
անկիւն	անկեան	N	Nb	NUMBs|CASEg
անկողին	անկողնի	N	Nb	NUMBs|CASEl
անհամեմ	անհամեսցʻի	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICp
անհաւան	անհաւանս	A	A-	NUMBp|CASEa
անհաւատ	անհաւա՛տ	A	A-	NUMBs|CASEv
անհաւատ	անհաւա՛տս	A	A-	NUMBp|CASEa
անհաւատ	անհաւատ	A	A-	NUMBs|CASEn
անհնարին	անհնարինքʻ	A	A-	NUMBp|CASEn
անձն	ա՛նձն	N	Nb	NUMBs|CASEa
անձն	անձանցʻ	N	Nb	NUMBp|CASEb
անձն	անձանցʻ	N	Nb	NUMBp|CASEd
անձն	անձանցʻ	N	Nb	NUMBp|CASEg
անձն	անձին	N	Nb	NUMBs|CASEd
անձն	անձինս	N	Nb	NUMBp|CASEa
անձն	անձինս	N	Nb	NUMBp|CASEl
անձն	անձն	N	Nb	NUMBs|CASEa
անձն	անձն	N	Nb	NUMBs|CASEn
անձն	անձն	N	Nb	NUMBs|CASEv
անձն	անձնէ	N	Nb	NUMBs|CASEb
անձրեւ	անձրեւ	N	Nb	NUMBs|CASEn
անմիտ	անմիտ	A	A-	NUMBs|CASEv
անմիտ	անմիտքʻ	A	A-	NUMBp|CASEn
անմիտ	անմիտքʻ	A	A-	NUMBp|CASEv
անյայտ	անյայտս	A	A-	NUMBp|CASEa
անշէջ	անշէջ	A	A-	INFLn
անոյշ	անուշիւ	A	A-	NUMBs|CASEi
անորդի	անորդի	A	A-	NUMBs|CASEn
անուանեմ	անուանեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
անուն	անուան	N	Nb	NUMBs|CASEg
անուն	անուանքʻ	N	Nb	NUMBp|CASEn
անուն	անուն	N	Nb	NUMBs|CASEa
անուն	անուն	N	Nb	NUMBs|CASEn
անպակաս	անպակաս	A	A-	NUMBs|CASEa
անպիտան	անպիտա՛նքʻ	A	A-	NUMBp|CASEn
անպտուղ	անպտուղ	A	A-	NUMBs|CASEn
անջրդի	անջրդին	A	A-	NUMBs|CASEa
անսամ	անսայցʻեմ	V	V-	PERS1|NUMBs|TENSp|MOODs|VOICa
անտի	անտի	D	Df	INFLn
անցʻ	անցʻս	N	Nb	NUMBp|CASEa
անցʻանեմ	ա՛նցʻ	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
անցʻանեմ	անծի	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICa
անցʻանեմ	անցʻ	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
անցʻանեմ	անցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
անցʻանեմ	անցʻանե՛լ	V	V-	MOODn
անցʻանեմ	անցʻանել	V	V-	MOODn
անցʻանեմ	անցʻանելոցʻ	V	V-	MOODd|CASEn
անցʻանեմ	անցʻանէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
անցʻանեմ	անցʻանէ՛ր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
անցʻանեմ	անցʻանէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
անցʻանեմ	անցʻանիցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
անցʻանեմ	անցʻեա՛լ	V	V-	NUMBs|MOODp|CASEn
անցʻանեմ	անցʻեալ	V	V-	NUMBs|MOODp|CASEn
անցʻանեմ	անցʻելոցʻ	V	V-	NUMBp|MOODp|CASEg
անցʻանեմ	անցʻիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
անցʻանեմ	անցʻցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
անցʻանեմ	անցʻցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
անցʻանեմ	անցʻցʻո՛ւքʻ	V	V-	PERS1|NUMBp|TENSa|MOODs|VOICa
անցʻուցʻանեմ	անցʻո	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
աշակերտ	աշակե՛րտքʻ	N	Nb	NUMBp|CASEn
աշակերտ	աշակերտ	N	Nb	NUMBs|CASEn
աշակերտ	աշակերտացʻ	N	Nb	NUMBp|CASEb
աշակերտ	աշակերտացʻ	N	Nb	NUMBp|CASEd
աշակերտ	աշակերտացʻ	N	Nb	NUMBp|CASEg
աշակերտ	աշակերտաւքʻ	N	Nb	NUMBp|CASEi
աշակերտ	աշակերտս	N	Nb	NUMBp|CASEa
աշակերտ	աշակերտքʻ	N	Nb	NUMBp|CASEn
աշակերտեմ	աշակերտեցʻար	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICp
աշխատ	աշխատ	A	A-	NUMBs|CASEa
աշխատ	աշխատ	N	Nb	NUMBs|CASEa
աշխարեմ	աշխարեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
աշխարհ	աշխարհ	N	Nb	NUMBs|CASEa
աշխարհ	աշխարհ	N	Nb	NUMBs|CASEn
աշխարհ	աշխարհի	N	Nb	NUMBs|CASEd
աշխարհ	աշխարհի	N	Nb	NUMBs|CASEg
աշխարհ	աշխարհի	N	Nb	NUMBs|CASEl
աշխարհ	աշխարհի՛	N	Nb	NUMBs|CASEl
աշխարհագիր	աշխարագիր	N	Nb	NUMBs|CASEa
աշխարհագիր	աշխարագիր	N	Nb	NUMBs|CASEn
աշխարհական	աշխարականաւքʻ	A	A-	NUMBp|CASEi
աշտանակ	աշտանակի՛	N	Nb	NUMBs|CASEg
աշտարակ	աշտարակ	N	Nb	NUMBs|CASEa
աշտարակ	աշտարակ	N	Nb	NUMBs|CASEn
աշտարակ	աշտարակաւքʻ	N	Nb	NUMBp|CASEi
աշտարակ	աշտարակի	N	Nb	NUMBs|CASEg
ապա	Ապա	D	Df	INFLn
ապա	ա_պա_	D	Df	INFLn
ապա	ապա	D	Df	INFLn
ապականեմ	ապականէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
ապաշխարեմ	ապաշխարեալ	V	V-	NUMBs|MOODp|CASEn
ապաշխարեմ	ապաշխարեմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
ապաշխարեմ	ապաշխարեցʻին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
ապաշխարեմ	ապաշխարիցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
ապաշխարեմ	ապաշխարիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
ապաշխարեմ	ապաշխարիցʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
ապաշխարութʻիւն	ա_պա_շխարութʻեան	N	Nb	NUMBs|CASEg
ապաշխարութʻիւն	ապաշխարութʻեան	N	Nb	NUMBs|CASEd
ապաշխարութʻիւն	ապաշխարութʻիւն	N	Nb	NUMBs|CASEa
ապաշխարութʻիւն	ապաշխարութʻիւն	N	Nb	NUMBs|CASEn
ապաշնորհ	ապաշնորհացʻ	A	A-	NUMBp|CASEg
ապառ̄աժ	ապառ̄աժի	N	Nb	NUMBs|CASEl
ապաքʻէն	ապաքʻէն	D	Df	INFLn
ապիրատ	ա_պի_րատ	A	A-	NUMBs|CASEa
ապրեմ	ապրել	V	V-	MOODn
ապրեմ	ապրելոցʻ	V	V-	MOODd|CASEn
ապրեմ	ապրեսցʻին	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICp
ապրեցʻուցʻանեմ	ապրեցʻոյցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ապրեցʻուցʻանեմ	ապրեցʻուսցʻէ՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
ապրեցʻուցʻանեմ	ապրեցʻուցʻանել	V	V-	MOODn
աջ	աջ	A	A-	NUMBs|CASEn
աջ	աջմէ	A	A-	NUMBs|CASEb
աջ	աջմէ՛	A	A-	NUMBs|CASEb
աջ	աջոյ	A	A-	NUMBs|CASEg
առ̄#2	առ̄	D	Df	INFLn
առ̄#2	առ̄	R	R-	INFLn
առ̄.ի	առ̄.ի	R	R-	INFLn
առ̄.ի	առ̄.յ	R	R-	INFLn
առ̄ագաստ	առ̄ագաստի	N	Nb	NUMBs|CASEg
առ̄ակ	առ̄ակ	N	Nb	NUMBs|CASEa
առ̄ակ	առ̄ակ	N	Nb	NUMBs|CASEn
առ̄ակ	առ̄ակա՛ւքʻ	N	Nb	NUMBp|CASEi
առ̄ակ	առ̄ակաւ	N	Nb	NUMBs|CASEi
առ̄անձին	Առ̄աջին	A	A-	NUMBs|CASEn
առ̄անձին	առ̄անձի՛նն	A	A-	NUMBs|CASEa
առ̄անձին	առ̄անձին	D	Df	INFLn
առ̄անձին	առ̄անձինն	D	Df	INFLn
առ̄անցʻ	առ̄անցʻ	R	R-	INFLn
առ̄ապար	առ̄ապարքʻ	A	A-	NUMBp|CASEn
առ̄աջաւորութʻիւն	զառ̄աջաւորութʻեան	N	Nb	NUMBs|CASEg
առ̄աջի	առ̄աձի	R	R-	INFLn
առ̄աջի	առ̄աջի	D	Df	INFLn
առ̄աջի	առ̄աջի	R	R-	INFLn
առ̄աջի#2	առ̄աջի	D	Df	INFLn
առ̄աջի#2	առ̄աջի	R	R-	INFLn
առ̄աջին	առ̄աջին	A	A-	NUMBs|CASEa
առ̄աջին	առ̄աջին	A	A-	NUMBs|CASEl
առ̄աջին	առ̄աջին	A	A-	NUMBs|CASEn
առ̄աջին	առ̄աջին	D	Df	INFLn
առ̄աջին	առ̄աջին	N	Nb	NUMBs|CASEa
առ̄աջին	առ̄աջինքʻ	A	A-	NUMBp|CASEn
առ̄աջին	առ̄աջնոյ	A	A-	NUMBs|CASEg
առ̄աջին	առ̄աջնոցʻ	A	A-	NUMBp|CASEb
առ̄աջնորդ	առ̄աջնորդ	N	Nb	NUMBs|CASEn
առ̄աջնորդեմ	առ̄աջնո՛րդ	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
առ̄աջնորդեմ	առ̄աջնորդել	V	V-	MOODn
առ̄աստաղ	առ̄աստաղ	N	Nb	NUMBs|CASEa
առ̄ատ	առ̄ատ	A	A-	NUMBs|CASEn
առ̄ատապէս	առ̄ատապէս	D	Df	INFLn
առ̄աւաւտ	առ̄աւաւտ	N	Nb	NUMBs|CASEa
առ̄աւաւտ	առ̄աւաւտս	N	Nb	NUMBp|CASEa
առ̄աւել	առ̄աւե՛լ	A	A-	NUMBs|CASEa
առ̄աւել	առ̄աւե՛լ	A	A-	NUMBs|CASEn
առ̄աւել	առ̄աւե՛լ	D	Df	INFLn
առ̄աւել	առ̄աւել	A	A-	NUMBs|CASEa
առ̄աւել	առ̄աւել	D	Df	INFLn
առ̄աքʻեմ	առ̄ակեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
առ̄աքʻեմ	առ̄աքʻե՛մ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
առ̄աքʻեմ	առ̄աքʻեա	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
առ̄աքʻեմ	առ̄աքʻեալ	V	V-	NUMBs|MOODp|CASEn
առ̄աքʻեմ	առ̄աքʻեալս	V	V-	NUMBp|MOODp|CASEa
առ̄աքʻեմ	առ̄աքʻեալս	V	V-	NUMBs|MOODp|CASEa
առ̄աքʻեմ	առ̄աքʻեալքʻ	V	V-	NUMBp|MOODp|CASEn
առ̄աքʻեմ	առ̄աքʻեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
առ̄աքʻեմ	առ̄աքʻել	V	V-	MOODn
առ̄աքʻեմ	առ̄աքʻելոցʻ	V	V-	NUMBp|MOODp|CASEd
առ̄աքʻեմ	առ̄աքʻեմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
առ̄աքʻեմ	առ̄աքʻեցʻա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
առ̄աքʻեմ	առ̄աքʻեցʻայ	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICp
առ̄աքʻեմ	առ̄աքʻեցʻան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
առ̄աքʻեմ	առ̄աքʻեցʻաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
առ̄աքʻեմ	առ̄աքʻեցʻի	V	V-	PERS1|NUMBs|TENSa|MOODi|VOICa
առ̄աքʻեմ	առ̄աքʻեցʻին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
առ̄աքʻեմ	առ̄աքʻեցʻիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
առ̄աքʻիչʻ	առ̄աքʻի՛չʻ	N	Nb	NUMBs|CASEa
առ̄աքʻիչʻ	առ̄աքʻիչʻ	N	Nb	NUMBs|CASEa
առ̄ժամայն	առ̄ժամայն	D	Df	INFLn
առ̄ժամայն	արժամայն	D	Df	INFLn
առ̄ժամանակ	առ̄ժամանակ	D	Df	INFLn
առ̄նեմ	Արա՛ր	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
առ̄նեմ	առ̄նե՛լ	V	V-	MOODn
առ̄նեմ	առ̄նեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
առ̄նեմ	առ̄նեիր	V	V-	PERS2|NUMBs|TENSi|MOODi|VOICa
առ̄նեմ	առ̄նել	V	V-	MOODn
առ̄նեմ	առ̄նելոյ	V	V-	MOODd|CASEg
առ̄նեմ	առ̄նեմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
առ̄նեմ	առ̄նեն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
առ̄նեմ	առ̄նես	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
առ̄նեմ	առ̄ներ	V	V-	PERS2|NUMBs|TENSp|MOODm|VOICa
առ̄նեմ	առ̄նէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
առ̄նեմ	առ̄նէ՛	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
առ̄նեմ	առ̄նէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
առ̄նեմ	առ̄նէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
առ̄նեմ	առ̄նիցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
առ̄նեմ	առ̄նիցʻես	V	V-	PERS2|NUMBs|TENSp|MOODs|VOICa
առ̄նեմ	առ̄նիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
առ̄նեմ	առ̄նիցʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
առ̄նեմ	արա	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
առ̄նեմ	արա՛	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
առ̄նեմ	արա՛ր	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
առ̄նեմ	արասջիքʻ	V	V-	PERS2|NUMBp|TENSa|MOODs|VOICa
առ̄նեմ	արասցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
առ̄նեմ	արասցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
առ̄նեմ	արասցʻէ՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
առ̄նեմ	արասցʻուքʻ	V	V-	PERS1|NUMBp|TENSa|MOODs|VOICa
առ̄նեմ	արար	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
առ̄նեմ	արարաքʻ	V	V-	PERS1|NUMBp|TENSa|MOODi|VOICa
առ̄նեմ	արարեալ	V	V-	NUMBs|MOODp|CASEa
առ̄նեմ	արարեալ	V	V-	NUMBs|MOODp|CASEn
առ̄նեմ	արարեր	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICa
առ̄նեմ	արարէ՛քʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
առ̄նեմ	արարէքʻ	V	V-	PERS2|NUMBp|TENSa|MOODi|VOICa
առ̄նեմ	արարէքʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
առ̄նեմ	արարի՛ցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
առ̄նեմ	արարին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
առ̄նեմ	արարիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
առ̄նում	առ̄	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
առ̄նում	առ̄	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
առ̄նում	առ̄եա՛լ	V	V-	NUMBs|MOODp|CASEn
առ̄նում	առ̄եալ	V	V-	NUMBs|MOODp|CASEn
առ̄նում	առ̄է՛քʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
առ̄նում	առ̄ին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
առ̄նում	առ̄նո՛ւ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
առ̄նում	առ̄նու	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
առ̄նում	առ̄նուլ	V	V-	MOODn
առ̄նում	առ̄նումքʻ	V	V-	PERS1|NUMBp|TENSp|MOODi|VOICa
առ̄նում	առ̄նուս	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
առ̄նում	առ̄նուցʻո՛ւ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
առ̄նում	առ̄նուցʻու	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
առ̄նում	առ̄ցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
առ̄նում	առ̄ցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
