lemma;form;armLemma;armForm;pos;pos_coarse;feats
amēn;amēn;ամէն;ամէն;I;I-;INFLn
amēn;amḗn;ամէն;ամէ՛ն;I;I-;INFLn
ananowx;ananowx;անանուխ;անանուխ;N;Nb;NUMBs|CASEa
anapat;anapat;անապատ;անապատ;A;A-;NUMBs|CASEa
anapat;anapati;անապատ;անապատի;A;A-;NUMBs|CASEl
anapat;anapats;անապատ;անապատս;A;A-;NUMBs|CASEa
anapat;anapáts;անապատ;անապա՛տս;A;A-;NUMBp|CASEl
anarat;anaratkʻ;անարատ;անարատք;A;A-;NUMBp|CASEn
anargem;anargecʻin;անարգեմ;անարգեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
anargem;anargecʻín;անարգեմ;անարգեցի՛ն;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
anargem;anargel;անարգեմ;անարգել;V;V-;MOODn
anargem;anargē;անարգեմ;անարգէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
anar̄akowtʻiwn;anar̄akowtʻeamb;անառակութիւն;անառակութեամբ;N;Nb;NUMBs|CASEi
anawrēn;anawrēns;անաւրէն;անաւրէնս;A;A-;NUMBp|CASEl
ancʻ;ancʻs;անց;անցս;N;Nb;NUMBp|CASEa
ancʻanem;anci;անցանեմ;անծի;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICa
ancʻanem;ancʻ;անցանեմ;անց;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
ancʻanem;ancʻ;անցանեմ;անց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
ancʻanem;ancʻanel;անցանեմ;անցանել;V;V-;MOODn
ancʻanem;ancʻanelocʻ;անցանեմ;անցանելոց;V;V-;MOODd|CASEn
ancʻanem;ancʻanicʻen;անցանեմ;անցանիցեն;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICa
ancʻanem;ancʻanél;անցանեմ;անցանե՛լ;V;V-;MOODn
ancʻanem;ancʻanē;անցանեմ;անցանէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
ancʻanem;ancʻanēkʻ;անցանեմ;անցանէք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
ancʻanem;ancʻanḗr;անցանեմ;անցանէ՛ր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
ancʻanem;ancʻcʻen;անցանեմ;անցցեն;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICa
ancʻanem;ancʻcʻówkʻ;անցանեմ;անցցո՛ւք;V;V-;PERS1|NUMBp|TENSa|MOODs|VOICa
ancʻanem;ancʻcʻē;անցանեմ;անցցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
ancʻanem;ancʻeal;անցանեմ;անցեալ;V;V-;NUMBs|MOODp|CASEn
ancʻanem;ancʻelocʻ;անցանեմ;անցելոց;V;V-;NUMBp|MOODp|CASEg
ancʻanem;ancʻeál;անցանեմ;անցեա՛լ;V;V-;NUMBs|MOODp|CASEn
ancʻanem;ancʻicʻ;անցանեմ;անցից;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
ancʻanem;áncʻ;անցանեմ;ա՛նց;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
ancʻowcʻanem;ancʻo;անցուցանեմ;անցո;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
and#3;andi;անդ#3;անդի;N;Nb;NUMBs|CASEl
and#3;andē;անդ#3;անդէ;N;Nb;NUMBs|CASEb
and#3;ándkʻ;անդ#3;ա՛նդք;N;Nb;NUMBp|CASEn
and;and;անդ;անդ;D;Df;INFLn
and;Ánd;անդ;Ա՛նդ;D;Df;INFLn
and;ánd;անդ;ա՛նդ;D;Df;INFLn
andamaloyc;andamaloyc;անդամալոյծ;անդամալոյծ;A;A-;NUMBs|CASEa
andamaloyc;andamaloyc;անդամալոյծ;անդամալոյծ;A;A-;NUMBs|CASEn
andowndkʻ;andownds;անդունդք;անդունդս;N;Nb;NUMBp|CASEa
andr;andr;անդր;անդր;D;Df;INFLn
andr;ándr;անդր;ա՛նդր;D;Df;INFLn
andranik;andranik;անդրանիկ;անդրանիկ;N;Nb;NUMBs|CASEa
andrēn;andrēn;անդրէն;անդրէն;D;Df;INFLn
andstin;andstin;անդստին;անդստին;D;Df;INFLn
andēn;andēn;անդէն;անդէն;D;Df;INFLn
anerewoytʻ;anerewoytʻ;աներեւոյթ;աներեւոյթ;A;A-;NUMBs|CASEn
angam;angam;անգամ;անգամ;D;Df;INFLn
angam;angam;անգամ;անգամ;N;Nb;NUMBs|CASEa
angosnem;Angosnein;անգոսնեմ;Անգոսնեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
angosnem;angosneín;անգոսնեմ;անգոսնեի՛ն;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
anhamem;anhamescʻi;անհամեմ;անհամեսցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
anhawan;anhawans;անհաւան;անհաւանս;A;A-;NUMBp|CASEa
anhawat;anhawat;անհաւատ;անհաւատ;A;A-;NUMBs|CASEn
anhawat;anhawát;անհաւատ;անհաւա՛տ;A;A-;NUMBs|CASEv
anhawat;anhawáts;անհաւատ;անհաւա՛տս;A;A-;NUMBp|CASEa
anhnarin;anhnarinkʻ;անհնարին;անհնարինք;A;A-;NUMBp|CASEn
anicičʻ;anicičʻs;անիծիչ;անիծիչս;N;Nb;NUMBp|CASEa
aniraw;aniraw;անիրաւ;անիրաւ;A;A-;INFLn
aniraw;aniraw;անիրաւ;անիրաւ;A;A-;NUMBs|CASEn
aniraw;aniraws;անիրաւ;անիրաւս;A;A-;NUMBp|CASEa
anirawowtʻiwn;anirawotʻean;անիրաւութիւն;անիրաւոթեան;N;Nb;NUMBs|CASEg
anirawowtʻiwn;anirawowtʻean;անիրաւութիւն;անիրաւութեան;N;Nb;NUMBs|CASEg
anjn;anjancʻ;անձն;անձանց;N;Nb;NUMBp|CASEb
anjn;anjancʻ;անձն;անձանց;N;Nb;NUMBp|CASEd
anjn;anjancʻ;անձն;անձանց;N;Nb;NUMBp|CASEg
anjn;anjin;անձն;անձին;N;Nb;NUMBs|CASEd
anjn;anjins;անձն;անձինս;N;Nb;NUMBp|CASEa
anjn;anjins;անձն;անձինս;N;Nb;NUMBp|CASEl
anjn;anjn;անձն;անձն;N;Nb;NUMBs|CASEa
anjn;anjn;անձն;անձն;N;Nb;NUMBs|CASEn
anjn;anjn;անձն;անձն;N;Nb;NUMBs|CASEv
anjn;anjnē;անձն;անձնէ;N;Nb;NUMBs|CASEb
anjn;ánjn;անձն;ա՛նձն;N;Nb;NUMBs|CASEa
anjrew;anjrew;անձրեւ;անձրեւ;N;Nb;NUMBs|CASEn
ankanim;ankanein;անկանիմ;անկանեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
ankanim;ankanel;անկանիմ;անկանել;V;V-;MOODn
ankanim;ankani;անկանիմ;անկանի;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
ankanim;ankanicʻi;անկանիմ;անկանիցի;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICp
ankanim;ankanicʻin;անկանիմ;անկանիցին;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICp
ankanim;ankanḗr;անկանիմ;անկանէ՛ր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
ankanim;ankarówkʻ;անկանիմ;անկարո՛ւք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICp
ankanim;ankaw;անկանիմ;անկաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
ankanim;ankcʻi;անկանիմ;անկցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
ankanim;ankcʻin;անկանիմ;անկցին;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICp
ankanim;ankeal;անկանիմ;անկեալ;V;V-;NUMBs|MOODp|CASEn
ankanim;ankeloy;անկանիմ;անկելոյ;V;V-;NUMBs|MOODp|CASEg
ankanim;ankeál;անկանիմ;անկեա՛լ;V;V-;NUMBs|MOODp|CASEn
ankanim;ankáw;անկանիմ;անկա՛ւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
ankiwn;ankean;անկիւն;անկեան;N;Nb;NUMBs|CASEg
ankołin;ankołni;անկողին;անկողնի;N;Nb;NUMBs|CASEl
anmit;anmit;անմիտ;անմիտ;A;A-;NUMBs|CASEv
anmit;anmitkʻ;անմիտ;անմիտք;A;A-;NUMBp|CASEn
anmit;anmitkʻ;անմիտ;անմիտք;A;A-;NUMBp|CASEv
anordi;anordi;անորդի;անորդի;A;A-;NUMBs|CASEn
anowanem;anowaneacʻ;անուանեմ;անուանեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
anown;anowan;անուն;անուան;N;Nb;NUMBs|CASEg
anown;anowankʻ;անուն;անուանք;N;Nb;NUMBp|CASEn
anown;anown;անուն;անուն;N;Nb;NUMBs|CASEa
anown;anown;անուն;անուն;N;Nb;NUMBs|CASEn
anoyš;anowšiw;անոյշ;անուշիւ;A;A-;NUMBs|CASEi
anpakas;anpakas;անպակաս;անպակաս;A;A-;NUMBs|CASEa
anpitan;anpitánkʻ;անպիտան;անպիտա՛նք;A;A-;NUMBp|CASEn
anptowł;anptowł;անպտուղ;անպտուղ;A;A-;NUMBs|CASEn
ansam;ansaycʻem;անսամ;անսայցեմ;V;V-;PERS1|NUMBs|TENSp|MOODs|VOICa
anti;anti;անտի;անտի;D;Df;INFLn
anyayt;anyayts;անյայտ;անյայտս;A;A-;NUMBp|CASEa
anšēǰ;anšēǰ;անշէջ;անշէջ;A;A-;INFLn
anǰrdi;anǰrdin;անջրդի;անջրդին;A;A-;NUMBs|CASEa
apa;Apa;ապա;Ապա;D;Df;INFLn
apa;a_pa_;ապա;ա_պա_;D;Df;INFLn
apa;apa;ապա;ապա;D;Df;INFLn
apakanem;apakanē;ապականեմ;ապականէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
apakʻēn;apakʻēn;ապաքէն;ապաքէն;D;Df;INFLn
apar̄až;apar̄aži;ապառաժ;ապառաժի;N;Nb;NUMBs|CASEl
apašnorh;apašnorhacʻ;ապաշնորհ;ապաշնորհաց;A;A-;NUMBp|CASEg
apašxarem;apašxareal;ապաշխարեմ;ապաշխարեալ;V;V-;NUMBs|MOODp|CASEn
apašxarem;apašxarecʻin;ապաշխարեմ;ապաշխարեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
apašxarem;apašxarem;ապաշխարեմ;ապաշխարեմ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
apašxarem;apašxaricʻen;ապաշխարեմ;ապաշխարիցեն;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICa
apašxarem;apašxaricʻē;ապաշխարեմ;ապաշխարիցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
apašxarem;apašxaricʻēkʻ;ապաշխարեմ;ապաշխարիցէք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICa
apašxarowtʻiwn;a_pa_šxarowtʻean;ապաշխարութիւն;ա_պա_շխարութեան;N;Nb;NUMBs|CASEg
apašxarowtʻiwn;apašxarowtʻean;ապաշխարութիւն;ապաշխարութեան;N;Nb;NUMBs|CASEd
apašxarowtʻiwn;apašxarowtʻiwn;ապաշխարութիւն;ապաշխարութիւն;N;Nb;NUMBs|CASEa
apašxarowtʻiwn;apašxarowtʻiwn;ապաշխարութիւն;ապաշխարութիւն;N;Nb;NUMBs|CASEn
apirat;a_pi_rat;ապիրատ;ա_պի_րատ;A;A-;NUMBs|CASEa
aprecʻowcʻanem;aprecʻowcʻanel;ապրեցուցանեմ;ապրեցուցանել;V;V-;MOODn
aprecʻowcʻanem;aprecʻowscʻḗ;ապրեցուցանեմ;ապրեցուսցէ՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
aprecʻowcʻanem;aprecʻoycʻ;ապրեցուցանեմ;ապրեցոյց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
aprem;aprel;ապրեմ;ապրել;V;V-;MOODn
aprem;aprelocʻ;ապրեմ;ապրելոց;V;V-;MOODd|CASEn
aprem;aprescʻin;ապրեմ;ապրեսցին;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICp
apʻ;apʻ;ափ;ափ;N;Nb;NUMBs|CASEa
aqem;ačeacʻ;աqեմ;աճեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
aracem;aracel;արածեմ;արածել;V;V-;MOODn
arawtakan;arawtakan;արաւտական;արաւտական;A;A-;INFLn
arbecʻawł;arbecʻoł;արբեցաւղ;արբեցող;A;A-;NUMBs|CASEn
arbecʻowtʻiwn;arbecʻowtʻeamb;արբեցութիւն;արբեցութեամբ;N;Nb;NUMBs|CASEi
arbenam;arbenal;արբենամ;արբենալ;V;V-;MOODn
arcatʻ;arcatʻ;արծաթ;արծաթ;N;Nb;NUMBs|CASEa
arcatʻasēr;arcatʻasērkʻ;արծաթասէր;արծաթասէրք;A;A-;NUMBp|CASEn
arcowi;arcowikʻ;արծուի;արծուիք;N;Nb;NUMBp|CASEn
ard;Ard;արդ;Արդ;D;Df;INFLn
ard;ard;արդ;արդ;D;Df;INFLn
ardar;ardar;արդար;արդար;A;A-;NUMBs|CASEn
ardar;ardarkʻ;արդար;արդարք;A;A-;NUMBp|CASEn
ardar;ardarocʻ;արդար;արդարոց;A;A-;NUMBp|CASEg
ardar;ardaroy;արդար;արդարոյ;A;A-;NUMBs|CASEg
ardar;ardars;արդար;արդարս;A;A-;NUMBp|CASEa
ardar;ardár;արդար;արդա՛ր;A;A-;NUMBs|CASEn
ardar;ardárkʻ;արդար;արդա՛րք;A;A-;NUMBp|CASEn
ardaracʻowcʻanem;ardaracʻowcʻanel;արդարացուցանեմ;արդարացուցանել;V;V-;MOODn
ardaracʻowcʻanem;ardaracʻowcʻanēkʻ;արդարացուցանեմ;արդարացուցանէք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
ardaracʻowcʻanem;ardaracʻowcʻín;արդարացուցանեմ;արդարացուցի՛ն;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
ardaranam;ardaracʻeal;արդարանամ;արդարացեալ;V;V-;NUMBs|MOODp|CASEn
ardaranam;ardaracʻáw;արդարանամ;արդարացա՛ւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
ardarew;Ardarew;արդարեւ;Արդարեւ;D;Df;INFLn
ardarew;ardarew;արդարեւ;արդարեւ;D;Df;INFLn
ardarowtʻiwn;ardarowtʻeamb;արդարութիւն;արդարութեամբ;N;Nb;NUMBs|CASEi
ardewkʻ;ardewkʻ;արդեւք;արդեւք;D;Df;INFLn
ardiwn;ardeambkʻ;արդիւն;արդեամբք;N;Nb;NUMBp|CASEi
ardiwn;ardiwns;արդիւն;արդիւնս;N;Nb;NUMBp|CASEa
ardēn;ardēn;արդէն;արդէն;D;Df;INFLn
aregakn;aregakn;արեգակն;արեգակն;N;Nb;NUMBs|CASEa
aregakn;aregakn;արեգակն;արեգակն;N;Nb;NUMBs|CASEn
arelowm;argelowin;արելում;արգելուին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
arew;arewow;արեւ;արեւու;N;Nb;NUMBs|CASEg
arewelkʻ;arewelicʻ;արեւելք;արեւելից;N;Nb;NUMBp|CASEb
arewmowtkʻ;arewmticʻ;արեւմուտք;արեւմտից;N;Nb;NUMBp|CASEb
argand;argand;արգանդ;արգանդ;N;Nb;NUMBs|CASEa
argelowm;argelakʻ;արգելում;արգելաք;V;V-;PERS1|NUMBp|TENSa|MOODi|VOICa
argelowm;argelowkʻ;արգելում;արգելուք;V;V-;PERS2|NUMBp|TENSp|MOODm|VOICa
argelowm;argelowr;արգելում;արգելուր;V;V-;PERS2|NUMBs|TENSp|MOODm|VOICa
argelowm;argeloyr;արգելում;արգելոյր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
argelowm;argelówkʻ;արգելում;արգելո՛ւք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
arhamarhem;Arhamarheácʻ;արհամարհեմ;Արհամարհեա՛ց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
arhamarhem;arhamarhicʻḗ;արհամարհեմ;արհամարհիցէ՛;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
arhawirkʻ;arhawirkʻ;արհաւիրք;արհաւիրք;N;Nb;NUMBp|CASEn
ariwn;areamb;արիւն;արեամբ;N;Nb;NUMBs|CASEi
ariwn;arean;արիւն;արեան;N;Nb;NUMBs|CASEg
ariwn;arenē;արիւն;արենէ;N;Nb;NUMBs|CASEb
ariwn;ariwn;արիւն;արիւն;N;Nb;NUMBs|CASEa
ariwn;ariwn;արիւն;արիւն;N;Nb;NUMBs|CASEn
arjakem;Arjakeacʻ;արձակեմ;Արձակեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
arjakem;Arjakeácʻ;արձակեմ;Արձակեա՛ց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
arjakem;arjakea;արձակեմ;արձակեա;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
arjakem;arjakeacʻ;արձակեմ;արձակեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
arjakem;arjakeal;արձակեմ;արձակեալ;V;V-;NUMBs|MOODp|CASEa
arjakem;arjakecʻin;արձակեմ;արձակեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
arjakem;arjakecʻícʻ;արձակեմ;արձակեցի՛ց;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
arjakem;arjakecʻēkʻ;արձակեմ;արձակեցէք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
arjakem;arjakel;արձակեմ;արձակել;V;V-;MOODn
arjakem;arjakescʻés;արձակեմ;արձակեսցե՛ս;V;V-;PERS2|NUMBs|TENSa|MOODs|VOICa
arjakem;arjakeá;արձակեմ;արձակեա՛;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
arjakem;arjakeácʻ;արձակեմ;արձակեա՛ց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
arjakem;arjakicʻíkʻ;արձակեմ;արձակիցի՛ք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICp
arjakem;arjakicʻēkʻ;արձակեմ;արձակիցէք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICa
arjakem;arjakéal;արձակեմ;արձակե՛ալ;V;V-;NUMBs|MOODp|CASEn
arjakem;arjakél;արձակեմ;արձակե՛լ;V;V-;MOODn
arjakem;arjakés;արձակեմ;արձակե՛ս;V;V-;PERS2|NUMBs|TENSp|MOODi|VOICa
arjakem;arjakē;արձակեմ;արձակէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
arkaneli;arkaneli;արկանելի;արկանելի;A;A-;NUMBs|CASEn
arkanem;ark;արկանեմ;արկ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
arkanem;arkanein;արկանեմ;արկանեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
arkanem;arkanel;արկանեմ;արկանել;V;V-;MOODn
arkanem;arkani;արկանեմ;արկանի;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICp
arkanem;arkanicʻē;արկանեմ;արկանիցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
arkanem;arkanē;արկանեմ;արկանէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
arkanem;arkcʻowkʻ;արկանեմ;արկցուք;V;V-;PERS1|NUMBp|TENSa|MOODs|VOICa
arkanem;arkeal;արկանեմ;արկեալ;V;V-;NUMBs|MOODp|CASEn
arkanem;arkicʻ;արկանեմ;արկից;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
arkanem;arkin;արկանեմ;արկին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
arkanem;arkēkʻ;արկանեմ;արկէք;V;V-;PERS2|NUMBp|TENSa|MOODi|VOICa
arkanem;árk;արկանեմ;ա՛րկ;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
arkanem;árk;արկանեմ;ա՛րկ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
arkʻay;arkʻay;արքայ;արքայ;N;Nb;NUMBs|CASEn
arkʻay;arkʻayi;արքայ;արքայի;N;Nb;NUMBs|CASEg
arkʻayowtʻiwn;arkʻayowtʻeamb;արքայութիւն;արքայութեամբ;N;Nb;NUMBs|CASEi
arkʻayowtʻiwn;arkʻayowtʻean;արքայութիւն;արքայութեան;N;Nb;NUMBs|CASEd
arkʻayowtʻiwn;arkʻayowtʻean;արքայութիւն;արքայութեան;N;Nb;NUMBs|CASEg
arkʻayowtʻiwn;arkʻayowtʻean;արքայութիւն;արքայութեան;N;Nb;NUMBs|CASEl
arkʻayowtʻiwn;arkʻayowtʻiwn;արքայութիւն;արքայութիւն;N;Nb;NUMBs|CASEa
arkʻayowtʻiwn;arkʻayowtʻiwn;արքայութիւն;արքայութիւն;N;Nb;NUMBs|CASEn
arkʻowni;arkʻownís;արքունի;արքունի՛ս;A;A-;NUMBp|CASEl
arm;armi;արմ;արմի;N;Nb;NUMBs|CASEg
armat;armats;արմատ;արմատս;N;Nb;NUMBp|CASEa
arow;arow;արու;արու;A;A-;NUMBs|CASEn
artakʻin;artakʻin;արտաքին;արտաքին;A;A-;NUMBs|CASEa
artakʻoy#2;artakʻoy;արտաքոյ#2;արտաքոյ;D;Df;INFLn
artakʻoy;artakʻoy;արտաքոյ;արտաքոյ;R;R-;INFLn
artakʻs;artakʻs;արտաքս;արտաքս;D;Df;INFLn
artasowkʻ;artasowawkʻ;արտասուք;արտասուաւք;N;Nb;NUMBp|CASEi
artewan;artewan;արտեւան;արտեւան;N;Nb;NUMBs|CASEa
artoray;artorays;արտորայ;արտորայս;N;Nb;NUMBp|CASEa
artʻown;Artʻów;արթուն;Արթո՛ւ;A;A-;NUMBs|CASEn
artʻown;artʻown;արթուն;արթուն;A;A-;NUMBs|CASEn
artʻown;artʻowns;արթուն;արթունս;A;A-;NUMBp|CASEa
aržan;aržan;արժան;արժան;A;A-;NUMBs|CASEa
aržan;aržan;արժան;արժան;A;A-;NUMBs|CASEn
aržani;aržani;արժանի;արժանի;A;A-;NUMBs|CASEa
aržani;aržani;արժանի;արժանի;A;A-;NUMBs|CASEn
aržani;aržanis;արժանի;արժանիս;A;A-;NUMBp|CASEa
aržani;aržaní;արժանի;արժանի՛;A;A-;NUMBs|CASEn
ar̄#2;ar̄;առ#2;առ;D;Df;INFLn
ar̄#2;ar̄;առ#2;առ;R;R-;INFLn
ar̄.i;ar̄.i;առ.ի;առ.ի;R;R-;INFLn
ar̄.i;ar̄.y;առ.ի;առ.յ;R;R-;INFLn
ar̄agast;ar̄agasti;առագաստ;առագաստի;N;Nb;NUMBs|CASEg
ar̄ak;ar̄ak;առակ;առակ;N;Nb;NUMBs|CASEa
ar̄ak;ar̄ak;առակ;առակ;N;Nb;NUMBs|CASEn
ar̄ak;ar̄akaw;առակ;առակաւ;N;Nb;NUMBs|CASEi
ar̄ak;ar̄akáwkʻ;առակ;առակա՛ւք;N;Nb;NUMBp|CASEi
ar̄akʻem;ar̄akeacʻ;առաքեմ;առակեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
ar̄akʻem;ar̄akʻea;առաքեմ;առաքեա;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
ar̄akʻem;ar̄akʻeacʻ;առաքեմ;առաքեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
ar̄akʻem;ar̄akʻeal;առաքեմ;առաքեալ;V;V-;NUMBs|MOODp|CASEn
ar̄akʻem;ar̄akʻealkʻ;առաքեմ;առաքեալք;V;V-;NUMBp|MOODp|CASEn
ar̄akʻem;ar̄akʻeals;առաքեմ;առաքեալս;V;V-;NUMBp|MOODp|CASEa
ar̄akʻem;ar̄akʻeals;առաքեմ;առաքեալս;V;V-;NUMBs|MOODp|CASEa
ar̄akʻem;ar̄akʻecʻan;առաքեմ;առաքեցան;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
ar̄akʻem;ar̄akʻecʻaw;առաքեմ;առաքեցաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
ar̄akʻem;ar̄akʻecʻay;առաքեմ;առաքեցայ;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICp
ar̄akʻem;ar̄akʻecʻi;առաքեմ;առաքեցի;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICa
ar̄akʻem;ar̄akʻecʻicʻ;առաքեմ;առաքեցից;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
ar̄akʻem;ar̄akʻecʻin;առաքեմ;առաքեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
ar̄akʻem;ar̄akʻecʻáw;առաքեմ;առաքեցա՛ւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
ar̄akʻem;ar̄akʻel;առաքեմ;առաքել;V;V-;MOODn
ar̄akʻem;ar̄akʻelocʻ;առաքեմ;առաքելոց;V;V-;NUMBp|MOODp|CASEd
ar̄akʻem;ar̄akʻem;առաքեմ;առաքեմ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
ar̄akʻem;ar̄akʻém;առաքեմ;առաքե՛մ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
ar̄akʻičʻ;ar̄akʻičʻ;առաքիչ;առաքիչ;N;Nb;NUMBs|CASEa
ar̄akʻičʻ;ar̄akʻíčʻ;առաքիչ;առաքի՛չ;N;Nb;NUMBs|CASEa
ar̄ancʻ;ar̄ancʻ;առանց;առանց;R;R-;INFLn
ar̄anjin;Ar̄aǰin;առանձին;Առաջին;A;A-;NUMBs|CASEn
ar̄anjin;ar̄anjin;առանձին;առանձին;D;Df;INFLn
ar̄anjin;ar̄anjinn;առանձին;առանձինն;D;Df;INFLn
ar̄anjin;ar̄anjínn;առանձին;առանձի՛նն;A;A-;NUMBs|CASEa
ar̄apar;ar̄aparkʻ;առապար;առապարք;A;A-;NUMBp|CASEn
ar̄astał;ar̄astał;առաստաղ;առաստաղ;N;Nb;NUMBs|CASEa
ar̄at;ar̄at;առատ;առատ;A;A-;NUMBs|CASEn
ar̄atapēs;ar̄atapēs;առատապէս;առատապէս;D;Df;INFLn
ar̄awawt;ar̄awawt;առաւաւտ;առաւաւտ;N;Nb;NUMBs|CASEa
ar̄awawt;ar̄awawts;առաւաւտ;առաւաւտս;N;Nb;NUMBp|CASEa
ar̄awel;ar̄awel;առաւել;առաւել;A;A-;NUMBs|CASEa
ar̄awel;ar̄awel;առաւել;առաւել;D;Df;INFLn
ar̄awel;ar̄awél;առաւել;առաւե՛լ;A;A-;NUMBs|CASEa
ar̄awel;ar̄awél;առաւել;առաւե՛լ;A;A-;NUMBs|CASEn
ar̄awel;ar̄awél;առաւել;առաւե՛լ;D;Df;INFLn
ar̄aǰaworowtʻiwn;zar̄aǰaworowtʻean;առաջաւորութիւն;զառաջաւորութեան;N;Nb;NUMBs|CASEg
ar̄aǰi#2;ar̄aǰi;առաջի#2;առաջի;D;Df;INFLn
ar̄aǰi#2;ar̄aǰi;առաջի#2;առաջի;R;R-;INFLn
ar̄aǰi;ar̄aji;առաջի;առաձի;R;R-;INFLn
ar̄aǰi;ar̄aǰi;առաջի;առաջի;D;Df;INFLn
ar̄aǰi;ar̄aǰi;առաջի;առաջի;R;R-;INFLn
ar̄aǰin;ar̄aǰin;առաջին;առաջին;A;A-;NUMBs|CASEa
ar̄aǰin;ar̄aǰin;առաջին;առաջին;A;A-;NUMBs|CASEl
